Number of iterations,aspiration,lenght of tabu list,maximum run time,Nb customers,Nb vehicles,Capacity,DB,results,num graph
125,True,15,75,31,5,100,0.6756360030159316,999.2127139252283,27
125,True,30,60,31,5,100,0.6756360030159316,1045.7888755300169,27
125,True,30,75,31,5,100,0.6756360030159316,999.2127139252283,27
150,True,7,60,31,5,100,0.6756360030159316,1045.7888755300169,27
150,True,7,75,31,5,100,0.6756360030159316,999.2127139252283,27
150,True,15,60,31,5,100,0.6756360030159316,1045.7888755300169,27
150,True,15,75,31,5,100,0.6756360030159316,999.2127139252283,27
150,True,30,60,31,5,100,0.6756360030159316,1045.7888755300169,27
150,True,30,75,31,5,100,0.6756360030159316,999.2127139252283,27
100,True,8,60,32,5,100,0.815397700346937,898.6077312122579,28
100,True,8,75,32,5,100,0.815397700346937,876.1045537097913,28
100,True,16,60,32,5,100,0.815397700346937,898.6077312122579,28
100,True,16,75,32,5,100,0.815397700346937,876.1045537097913,28
100,True,31,60,32,5,100,0.815397700346937,898.6077312122579,28
100,True,31,75,32,5,100,0.815397700346937,894.7175410985892,28
125,True,8,60,32,5,100,0.815397700346937,898.6077312122579,28
125,True,8,75,32,5,100,0.815397700346937,876.1045537097913,28
125,True,16,60,32,5,100,0.815397700346937,898.6077312122579,28
125,True,16,75,32,5,100,0.815397700346937,876.1045537097913,28
125,True,31,60,32,5,100,0.815397700346937,898.6077312122579,28
125,True,31,75,32,5,100,0.815397700346937,894.7175410985892,28
150,True,8,60,32,5,100,0.815397700346937,898.6077312122579,28
150,True,8,75,32,5,100,0.815397700346937,876.1045537097913,28
150,True,16,60,32,5,100,0.815397700346937,898.6077312122579,28
150,True,16,75,32,5,100,0.815397700346937,876.1045537097913,28
150,True,31,60,32,5,100,0.815397700346937,898.6077312122579,28
150,True,31,75,32,5,100,0.815397700346937,894.7175410985892,28
100,True,8,60,32,6,100,0.703397652018058,1084.7263511903675,29
100,True,8,75,32,6,100,0.703397652018058,1082.1185414356103,29
100,True,16,60,32,6,100,0.703397652018058,1084.7263511903675,29
100,True,16,75,32,6,100,0.703397652018058,1084.7263511903675,29
100,True,31,60,32,6,100,0.703397652018058,1084.7263511903675,29
100,True,31,75,32,6,100,0.703397652018058,1084.7263511903675,29
125,True,8,60,32,6,100,0.703397652018058,1084.7263511903675,29
125,True,8,75,32,6,100,0.703397652018058,1082.1185414356103,29
125,True,16,60,32,6,100,0.703397652018058,1084.7263511903675,29
125,True,16,75,32,6,100,0.703397652018058,1084.7263511903675,29
125,True,31,60,32,6,100,0.703397652018058,1084.7263511903675,29
125,True,31,75,32,6,100,0.703397652018058,1084.7263511903675,29
150,True,8,60,32,6,100,0.703397652018058,1084.7263511903675,29
150,True,8,75,32,6,100,0.703397652018058,1082.1185414356103,29
150,True,16,60,32,6,100,0.703397652018058,1084.7263511903675,29
150,True,16,75,32,6,100,0.703397652018058,1084.7263511903675,29
150,True,31,60,32,6,100,0.703397652018058,1084.7263511903675,29
150,True,31,75,32,6,100,0.703397652018058,1084.7263511903675,29
100,True,8,60,33,5,100,0.9630107701602857,1021.0382540030528,30
100,True,8,75,33,5,100,0.9630107701602857,1021.0382540030525,30
100,True,16,60,33,5,100,0.9630107701602857,1021.0382540030528,30
100,True,16,75,33,5,100,0.9630107701602857,1021.0382540030528,30
100,True,32,60,33,5,100,0.9630107701602857,1021.0382540030528,30
100,True,32,75,33,5,100,0.9630107701602857,1021.0382540030528,30
125,True,8,60,33,5,100,0.9630107701602857,1021.0382540030528,30
125,True,8,75,33,5,100,0.9630107701602857,1021.0382540030525,30
125,True,16,60,33,5,100,0.9630107701602857,1021.0382540030528,30
125,True,16,75,33,5,100,0.9630107701602857,1021.0382540030528,30
125,True,32,60,33,5,100,0.9630107701602857,1021.0382540030528,30
125,True,32,75,33,5,100,0.9630107701602857,1021.0382540030528,30
150,True,8,60,33,5,100,0.9630107701602857,1021.0382540030528,30
150,True,8,75,33,5,100,0.9630107701602857,1021.0382540030525,30
150,True,16,60,33,5,100,0.9630107701602857,1021.0382540030528,30
150,True,16,75,33,5,100,0.9630107701602857,1021.0382540030528,30
150,True,32,60,33,5,100,0.9630107701602857,1021.0382540030528,30
150,True,32,75,33,5,100,0.9630107701602857,1021.0382540030528,30
100,False,8,60,35,5,100,0.8532292898082693,1084.0814208064705,31
100,False,8,75,35,5,100,0.8532292898082693,1056.9641855323937,31
100,False,17,60,35,5,100,0.8532292898082693,1083.0963416802167,31
100,False,17,75,35,5,100,0.8532292898082693,1056.043301953816,31
100,False,34,60,35,5,100,0.8532292898082693,1119.6483818232693,31
100,False,34,75,35,5,100,0.8532292898082693,1074.8725625006432,31
125,False,8,60,35,5,100,0.8532292898082693,1084.0814208064705,31
125,False,8,75,35,5,100,0.8532292898082693,1056.9641855323937,31
125,False,17,60,35,5,100,0.8532292898082693,1083.0963416802167,31
125,False,17,75,35,5,100,0.8532292898082693,1056.043301953816,31
125,False,34,60,35,5,100,0.8532292898082693,1119.6483818232693,31
125,False,34,75,35,5,100,0.8532292898082693,1074.8725625006432,31
150,False,8,60,35,5,100,0.8532292898082693,1084.0814208064705,31
150,False,8,75,35,5,100,0.8532292898082693,1056.9641855323937,31
150,False,17,60,35,5,100,0.8532292898082693,1083.0963416802167,31
150,False,17,75,35,5,100,0.8532292898082693,1056.043301953816,31
150,False,34,60,35,5,100,0.8532292898082693,1119.6483818232693,31
150,False,34,75,35,5,100,0.8532292898082693,1074.8725625006432,31
100,False,9,60,36,5,100,0.8040489062494428,1037.9300981965253,32
100,False,9,75,36,5,100,0.8040489062494428,964.4424782693575,32
100,False,18,60,36,5,100,0.8040489062494428,1065.3903158455444,32
100,False,18,75,36,5,100,0.8040489062494428,1026.391117408622,32
100,False,35,60,36,5,100,0.8040489062494428,1065.3903158455444,32
100,False,35,75,36,5,100,0.8040489062494428,1036.270456408707,32
125,False,9,60,36,5,100,0.8040489062494428,1037.9300981965253,32
125,False,9,75,36,5,100,0.8040489062494428,964.4424782693575,32
125,False,18,60,36,5,100,0.8040489062494428,1065.3903158455444,32
125,False,18,75,36,5,100,0.8040489062494428,1026.391117408622,32
125,False,35,60,36,5,100,0.8040489062494428,1065.3903158455444,32
125,False,35,75,36,5,100,0.8040489062494428,1036.270456408707,32
150,False,9,60,36,5,100,0.8040489062494428,1037.9300981965253,32
150,False,9,75,36,5,100,0.8040489062494428,964.4424782693575,32
150,False,18,60,36,5,100,0.8040489062494428,1065.3903158455444,32
150,False,18,75,36,5,100,0.8040489062494428,1026.391117408622,32
150,False,35,60,36,5,100,0.8040489062494428,1065.3903158455444,32
150,False,35,75,36,5,100,0.8040489062494428,1036.270456408707,32
100,False,9,60,36,6,100,0.864434585664554,1338.5656699791825,33
100,False,9,75,36,6,100,0.864434585664554,1338.5656699791825,33
100,False,18,60,36,6,100,0.864434585664554,1338.4176593828104,33
100,False,18,75,36,6,100,0.864434585664554,1338.4176593828104,33
100,False,35,60,36,6,100,0.864434585664554,1333.720629556903,33
100,False,35,75,36,6,100,0.864434585664554,1333.720629556903,33
125,False,9,60,36,6,100,0.864434585664554,1338.5656699791825,33
125,False,9,75,36,6,100,0.864434585664554,1338.5656699791825,33
125,False,18,60,36,6,100,0.864434585664554,1338.4176593828104,33
125,False,18,75,36,6,100,0.864434585664554,1338.4176593828104,33
125,False,35,60,36,6,100,0.864434585664554,1333.720629556903,33
125,False,35,75,36,6,100,0.864434585664554,1333.720629556903,33
150,False,9,60,36,6,100,0.864434585664554,1338.5656699791825,33
150,False,9,75,36,6,100,0.864434585664554,1338.5656699791825,33
150,False,18,60,36,6,100,0.864434585664554,1338.4176593828104,33
150,False,18,75,36,6,100,0.864434585664554,1338.4176593828104,33
150,False,35,60,36,6,100,0.864434585664554,1333.720629556903,33
150,False,35,75,36,6,100,0.864434585664554,1333.720629556903,33
100,False,9,60,37,5,100,0.7181091440270448,1188.5312016860116,34
100,False,9,75,37,5,100,0.7181091440270448,1160.5103767059918,34
100,False,18,60,37,5,100,0.7181091440270448,1236.5351038616182,34
100,False,18,75,37,5,100,0.7181091440270448,1234.3961491063837,34
100,False,36,60,37,5,100,0.7181091440270448,1267.398942227917,34
100,False,36,75,37,5,100,0.7181091440270448,1267.398942227917,34
125,False,9,60,37,5,100,0.7181091440270448,1188.5312016860116,34
125,False,9,75,37,5,100,0.7181091440270448,1160.5103767059918,34
125,False,18,60,37,5,100,0.7181091440270448,1236.5351038616182,34
125,False,18,75,37,5,100,0.7181091440270448,1234.3961491063837,34
125,False,36,60,37,5,100,0.7181091440270448,1267.398942227917,34
125,False,36,75,37,5,100,0.7181091440270448,1267.398942227917,34
150,False,9,60,37,5,100,0.7181091440270448,1188.5312016860116,34
150,False,9,75,37,5,100,0.7181091440270448,1160.5103767059918,34
150,False,18,60,37,5,100,0.7181091440270448,1236.5351038616182,34
150,False,18,75,37,5,100,0.7181091440270448,1234.3961491063837,34
150,False,36,60,37,5,100,0.7181091440270448,1267.398942227917,34
150,False,36,75,37,5,100,0.7181091440270448,1267.398942227917,34
100,False,9,60,38,5,100,0.7481757179047636,1109.3379839308213,35
100,False,9,75,38,5,100,0.7481757179047636,1103.3438227931274,35
100,False,19,60,38,5,100,0.7481757179047636,1146.7347548130015,35
100,False,19,75,38,5,100,0.7481757179047636,1096.584406455984,35
100,False,37,60,38,5,100,0.7481757179047636,1146.7347548130015,35
100,False,37,75,38,5,100,0.7481757179047636,1146.7347548130015,35
125,False,9,60,38,5,100,0.7481757179047636,1109.3379839308213,35
125,False,9,75,38,5,100,0.7481757179047636,1103.3438227931274,35
125,False,19,60,38,5,100,0.7481757179047636,1146.7347548130015,35
125,False,19,75,38,5,100,0.7481757179047636,1096.584406455984,35
125,False,37,60,38,5,100,0.7481757179047636,1146.7347548130015,35
125,False,37,75,38,5,100,0.7481757179047636,1146.7347548130015,35
150,False,9,60,38,5,100,0.7481757179047636,1109.3379839308213,35
150,False,9,75,38,5,100,0.7481757179047636,1103.3438227931274,35
150,False,19,60,38,5,100,0.7481757179047636,1146.7347548130015,35
150,False,19,75,38,5,100,0.7481757179047636,1096.584406455984,35
150,False,37,60,38,5,100,0.7481757179047636,1146.7347548130015,35
150,False,37,75,38,5,100,0.7481757179047636,1146.7347548130015,35
100,True,9,60,38,6,100,0.7410979139542994,1106.6744265755292,36
100,True,9,75,38,6,100,0.7410979139542994,1106.6744265755292,36
100,True,19,60,38,6,100,0.7410979139542994,1106.6744265755292,36
100,True,19,75,38,6,100,0.7410979139542994,1106.6744265755292,36
100,True,37,60,38,6,100,0.7410979139542994,1106.6744265755292,36
100,True,37,75,38,6,100,0.7410979139542994,1106.6744265755292,36
125,True,9,60,38,6,100,0.7410979139542994,1106.6744265755292,36
125,True,9,75,38,6,100,0.7410979139542994,1106.6744265755292,36
125,True,19,60,38,6,100,0.7410979139542994,1106.6744265755292,36
125,True,19,75,38,6,100,0.7410979139542994,1106.6744265755292,36
125,True,37,60,38,6,100,0.7410979139542994,1106.6744265755292,36
125,True,37,75,38,6,100,0.7410979139542994,1106.6744265755292,36
150,True,9,60,38,6,100,0.7410979139542994,1106.6744265755292,36
150,True,9,75,38,6,100,0.7410979139542994,1106.6744265755292,36
150,True,19,60,38,6,100,0.7410979139542994,1106.6744265755292,36
150,True,19,75,38,6,100,0.7410979139542994,1106.6744265755292,36
150,True,37,60,38,6,100,0.7410979139542994,1106.6744265755292,36
150,True,37,75,38,6,100,0.7410979139542994,1106.6744265755292,36
100,True,10,60,43,6,100,0.6956092527694496,1414.6810514619342,37
100,True,10,75,43,6,100,0.6956092527694496,1397.4808329354642,37
100,True,21,60,43,6,100,0.6956092527694496,1414.6810514619342,37
100,True,21,75,43,6,100,0.6956092527694496,1397.4808329354642,37
100,True,42,60,43,6,100,0.6956092527694496,1414.6810514619342,37
100,True,42,75,43,6,100,0.6956092527694496,1397.4808329354642,37
125,True,10,60,43,6,100,0.6956092527694496,1414.6810514619342,37
125,True,10,75,43,6,100,0.6956092527694496,1397.4808329354642,37
125,True,21,60,43,6,100,0.6956092527694496,1414.6810514619342,37
125,True,21,75,43,6,100,0.6956092527694496,1397.4808329354642,37
125,True,42,60,43,6,100,0.6956092527694496,1414.6810514619342,37
125,True,42,75,43,6,100,0.6956092527694496,1397.4808329354642,37
150,True,10,60,43,6,100,0.6956092527694496,1414.6810514619342,37
150,True,10,75,43,6,100,0.6956092527694496,1397.4808329354642,37
150,True,21,60,43,6,100,0.6956092527694496,1414.6810514619342,37
150,True,21,75,43,6,100,0.6956092527694496,1397.4808329354642,37
150,True,42,60,43,6,100,0.6956092527694496,1414.6810514619342,37
150,True,42,75,43,6,100,0.6956092527694496,1397.4808329354642,37
100,False,11,60,44,6,100,0.7331526967406043,1613.2632802895089,38
100,False,11,75,44,6,100,0.7331526967406043,1610.5183727345864,38
100,False,22,60,44,6,100,0.7331526967406043,1668.7679730446587,38
100,False,22,75,44,6,100,0.7331526967406043,1630.5831336177775,38
100,False,43,60,44,6,100,0.7331526967406043,1668.7679730446587,38
100,False,43,75,44,6,100,0.7331526967406043,1668.7679730446587,38
125,False,11,60,44,6,100,0.7331526967406043,1613.2632802895089,38
125,False,11,75,44,6,100,0.7331526967406043,1610.5183727345864,38
125,False,22,60,44,6,100,0.7331526967406043,1668.7679730446587,38
125,False,22,75,44,6,100,0.7331526967406043,1630.5831336177775,38
125,False,43,60,44,6,100,0.7331526967406043,1668.7679730446587,38
125,False,43,75,44,6,100,0.7331526967406043,1668.7679730446587,38
150,False,11,60,44,6,100,0.7331526967406043,1613.2632802895089,38
150,False,11,75,44,6,100,0.7331526967406043,1610.5183727345864,38
150,False,22,60,44,6,100,0.7331526967406043,1668.7679730446587,38
150,False,22,75,44,6,100,0.7331526967406043,1630.5831336177775,38
150,False,43,60,44,6,100,0.7331526967406043,1668.7679730446587,38
150,False,43,75,44,6,100,0.7331526967406043,1668.7679730446587,38
100,False,11,60,44,7,100,0.7257635792109173,1548.9757541997606,39
100,False,11,75,44,7,100,0.7257635792109173,1548.9757541997606,39
100,False,22,60,44,7,100,0.7257635792109173,1584.1445261351319,39
100,False,22,75,44,7,100,0.7257635792109173,1582.2937948390647,39
100,False,43,60,44,7,100,0.7257635792109173,1584.1445261351319,39
100,False,43,75,44,7,100,0.7257635792109173,1555.5732643455465,39
125,False,11,60,44,7,100,0.7257635792109173,1548.9757541997606,39
125,False,11,75,44,7,100,0.7257635792109173,1548.9757541997606,39
125,False,22,60,44,7,100,0.7257635792109173,1584.1445261351319,39
125,False,22,75,44,7,100,0.7257635792109173,1582.2937948390647,39
125,False,43,60,44,7,100,0.7257635792109173,1584.1445261351319,39
125,False,43,75,44,7,100,0.7257635792109173,1555.5732643455465,39
150,False,11,60,44,7,100,0.7257635792109173,1548.9757541997606,39
150,False,11,75,44,7,100,0.7257635792109173,1548.9757541997606,39
150,False,22,60,44,7,100,0.7257635792109173,1584.1445261351319,39
150,False,22,75,44,7,100,0.7257635792109173,1582.2937948390647,39
150,False,43,60,44,7,100,0.7257635792109173,1584.1445261351319,39
150,False,43,75,44,7,100,0.7257635792109173,1555.5732643455465,39
100,True,14,60,59,21,60,0.5232840495620784,3871.475989049917,12
100,True,14,75,59,21,60,0.5232840495620784,3871.475989049917,12
100,True,29,60,59,21,60,0.5232840495620784,3871.475989049918,12
100,True,29,75,59,21,60,0.5232840495620784,3871.475989049918,12
100,True,58,60,59,21,60,0.5232840495620784,3871.475989049918,12
100,True,58,75,59,21,60,0.5232840495620784,3871.475989049918,12
125,True,14,60,59,21,60,0.5232840495620784,3871.475989049917,12
125,True,14,75,59,21,60,0.5232840495620784,3871.475989049917,12
125,True,29,60,59,21,60,0.5232840495620784,3871.475989049918,12
125,True,29,75,59,21,60,0.5232840495620784,3871.475989049918,12
125,True,58,60,59,21,60,0.5232840495620784,3871.475989049918,12
125,True,58,75,59,21,60,0.5232840495620784,3871.475989049918,12
150,True,14,60,59,21,60,0.5232840495620784,3871.475989049917,12
150,True,14,75,59,21,60,0.5232840495620784,3871.475989049917,12
150,True,29,60,59,21,60,0.5232840495620784,3871.475989049918,12
150,True,29,75,59,21,60,0.5232840495620784,3871.475989049918,12
150,True,58,60,59,21,60,0.5232840495620784,3871.475989049918,12
150,True,58,75,59,21,60,0.5232840495620784,3871.475989049918,12
100,False,14,60,59,6,200,0.8691466282824347,1703.357956274555,12
100,False,14,75,59,6,200,0.8691466282824347,1630.7537629858666,12
100,False,29,60,59,6,200,0.8691466282824347,1703.357956274555,12
100,False,29,75,59,6,200,0.8691466282824347,1645.6506066529043,12
100,False,58,60,59,6,200,0.8691466282824347,1703.357956274555,12
100,False,58,75,59,6,200,0.8691466282824347,1642.7227177201592,12
125,False,14,60,59,6,200,0.8691466282824347,1703.357956274555,12
125,False,14,75,59,6,200,0.8691466282824347,1630.7537629858666,12
125,False,29,60,59,6,200,0.8691466282824347,1703.357956274555,12
125,False,29,75,59,6,200,0.8691466282824347,1645.6506066529043,12
125,False,58,60,59,6,200,0.8691466282824347,1703.357956274555,12
125,False,58,75,59,6,200,0.8691466282824347,1642.7227177201592,12
150,False,14,60,59,6,200,0.8691466282824347,1703.357956274555,12
150,False,14,75,59,6,200,0.8691466282824347,1630.7537629858666,12
150,False,29,60,59,6,200,0.8691466282824347,1703.357956274555,12
150,False,29,75,59,6,200,0.8691466282824347,1645.6506066529043,12
150,False,58,60,59,6,200,0.8691466282824347,1703.357956274555,12
150,False,58,75,59,6,200,0.8691466282824347,1642.7227177201592,12
100,True,14,60,59,24,60,0.6031034256577469,4183.454091749482,13
100,True,14,75,59,24,60,0.6031034256577469,4181.645181509808,13
100,True,29,60,59,24,60,0.6031034256577469,4183.454091749482,13
100,True,29,75,59,24,60,0.6031034256577469,4183.454091749482,13
100,True,58,60,59,24,60,0.6031034256577469,4183.454091749482,13
100,True,58,75,59,24,60,0.6031034256577469,4183.454091749482,13
125,True,14,60,59,24,60,0.6031034256577469,4183.454091749482,13
125,True,14,75,59,24,60,0.6031034256577469,4181.645181509808,13
125,True,29,60,59,24,60,0.6031034256577469,4183.454091749482,13
125,True,29,75,59,24,60,0.6031034256577469,4183.454091749482,13
125,True,58,60,59,24,60,0.6031034256577469,4183.454091749482,13
125,True,58,75,59,24,60,0.6031034256577469,4183.454091749482,13
150,True,14,60,59,24,60,0.6031034256577469,4183.454091749482,13
150,True,14,75,59,24,60,0.6031034256577469,4181.645181509808,13
